participant_id,study_id,participant_age,session_date,session_time,trial_number,condition,category,image_name,image_location,word,click_order,rt,id,typicality,experiment_date,date_of_birth,experimenter,notes,exclude,exclusion_reason,exact_age
26,exp_2_child,3,11/18/2025,10:00:01,0,novel_word_condition,apples,strawberry_strawberry_3_0.png,5,apples,2,21574,3,0,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,1,novel_word_condition,carrots,carrot_carrot_1_0.png,2,carrots,1,8592,1,0,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,1,novel_word_condition,carrots,carrot_carrot_2_0.png,6,carrots,2,9677,2,0,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,2,novel_word_condition,flowers,flower_round_1_1.png,9,serns,1,5916,1,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,2,novel_word_condition,flowers,flower_iris_1_2.png,10,serns,2,8543,1,2,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,3,novel_word_condition,shells,shell_spiral_1_1.png,10,leams,1,7400,1,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,3,novel_word_condition,shells,shell_fan_3_1.png,9,leams,2,9901,3,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,4,novel_word_condition,shoes,shoe_loafer_2_1.png,10,nefts,1,9164,2,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,4,novel_word_condition,shoes,shoe_loafer_1_1.png,11,nefts,2,10730,1,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,5,novel_word_condition,leaves,leaf_oak_1_1.png,9,tinches,1,10164,1,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,5,novel_word_condition,leaves,leaf_oak_3_1.png,8,tinches,2,12232,3,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,6,novel_word_condition,spoons,spoon_slotted_3_2.png,9,palts,1,5265,3,2,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,6,novel_word_condition,spoons,spoon_square_2_2.png,8,palts,2,6748,2,2,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,7,novel_word_condition,hats,hat_ballcap_1_1.png,9,bines,1,8396,1,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,7,novel_word_condition,hats,hat_party_3_2.png,10,bines,2,8996,3,2,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,8,novel_word_condition,cups,cup_glass_1_1.png,9,gades,1,4630,1,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,8,novel_word_condition,cups,cup_sherry_3_2.png,11,gades,2,10100,3,2,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,9,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,7,datches,1,8209,3,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
26,exp_2_child,3,11/18/2025,10:00:01,9,novel_word_condition,mushrooms,mushroom_toadstool_2_1.png,10,datches,2,9377,2,1,11/18/25,12/12/2021,CB,She had trouble clicking and would change her answer if it didn't work the first time. she also was mostly just clicking the bottom row and resting her hand on the table.,FALSE,NA,47.2231350640815
28,exp_2_child,3,11/18/2025,14:10:12,0,familiar_word_condition,apples,apple_apple_6_0.png,4,apples,1,5077,6,0,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,0,familiar_word_condition,apples,apple_apple_4_0.png,0,apples,2,6743,4,0,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,1,familiar_word_condition,carrots,carrot_carrot_3_0.png,4,carrots,1,2943,3,0,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,1,familiar_word_condition,carrots,carrot_carrot_6_0.png,5,carrots,2,3846,6,0,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,2,familiar_word_condition,shells,shell_fan_1_1.png,4,shells,1,3290,1,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,2,familiar_word_condition,shells,shell_fan_3_1.png,10,shells,2,5025,3,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,3,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,0,mushrooms,1,5319,1,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,3,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,2,mushrooms,2,6820,2,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,4,familiar_word_condition,shoes,shoe_sneaker_2_1.png,0,shoes,1,3112,2,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,4,familiar_word_condition,shoes,shoe_elf_3_2.png,1,shoes,2,6113,3,2,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,5,familiar_word_condition,hats,hat_ballcap_3_1.png,1,hats,1,4714,3,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,5,familiar_word_condition,hats,hat_ballcap_1_1.png,2,hats,2,7248,1,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,6,familiar_word_condition,spoons,spoon_slotted_3_2.png,4,spoons,1,4160,3,2,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,6,familiar_word_condition,spoons,spoon_slotted_1_2.png,1,spoons,2,5145,1,2,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,7,familiar_word_condition,flowers,flower_star_1_1.png,0,flowers,1,2879,1,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,7,familiar_word_condition,flowers,flower_round_2_1.png,5,flowers,2,4729,2,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,8,familiar_word_condition,leaves,leaf_droplet_1_1.png,4,leaves,1,5281,1,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,8,familiar_word_condition,leaves,leaf_droplet_3_1.png,8,leaves,2,6829,3,1,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,9,familiar_word_condition,cups,cup_sherry_1_2.png,0,cups,1,4967,1,2,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
28,exp_2_child,3,11/18/2025,14:10:12,9,familiar_word_condition,cups,cup_sherry_3_2.png,4,cups,2,6178,3,2,11/18/2025,3/8/2022,OL,NA,FALSE,NA,44.396976667762075
14,exp_2_child,4,11/04/2025,10:04:00,0,novel_word_condition,apples,apple_apple_2_0.png,7,apples,1,5654,2,0,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,0,novel_word_condition,apples,apple_apple_4_0.png,6,apples,2,7253,4,0,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,1,novel_word_condition,carrots,carrot_carrot_1_0.png,7,carrots,1,3648,1,0,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,1,novel_word_condition,carrots,carrot_carrot_2_0.png,2,carrots,2,4998,2,0,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,2,novel_word_condition,leaves,leaf_oak_2_1.png,5,nefts,1,13001,2,1,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,2,novel_word_condition,leaves,leaf_oak_1_1.png,8,nefts,2,15696,1,1,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,3,novel_word_condition,flowers,flower_trumpet_1_2.png,6,palts,1,3650,1,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,3,novel_word_condition,flowers,flower_trumpet_3_2.png,5,palts,2,5218,3,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,4,novel_word_condition,cups,cup_twohandled_1_2.png,7,serns,1,3716,1,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,4,novel_word_condition,cups,cup_twohandled_3_2.png,10,serns,2,6363,3,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,5,novel_word_condition,hats,hat_jester_2_2.png,11,gades,1,4609,2,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,5,novel_word_condition,hats,hat_jester_3_2.png,3,gades,2,6276,3,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,6,novel_word_condition,shells,shell_stingray_1_2.png,2,bines,1,11399,1,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,6,novel_word_condition,shells,shell_stingray_2_2.png,4,bines,2,15615,2,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,7,novel_word_condition,shoes,shoe_elf_1_2.png,11,tinches,1,3665,1,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,7,novel_word_condition,shoes,shoe_elf_2_2.png,8,tinches,2,5128,2,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,8,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,4,datches,1,4099,3,1,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,8,novel_word_condition,mushrooms,mushroom_enoki_1_1.png,7,datches,2,5450,1,1,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,9,novel_word_condition,spoons,spoon_slotted_3_2.png,5,leams,1,3405,3,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
14,exp_2_child,4,11/04/2025,10:04:00,9,novel_word_condition,spoons,spoon_slotted_2_2.png,2,leams,2,4763,2,2,11/4/2025,05/06/2021,CB,NA,FALSE,NA,53.99277029247453
31,exp_2_child,3,12/04/2025,09:26:40,0,novel_word_condition,carrots,carrot_carrot_2_0.png,9,carrots,1,14301,2,0,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,0,novel_word_condition,carrots,carrot_carrot_3_0.png,11,carrots,2,18165,3,0,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,1,novel_word_condition,apples,apple_apple_5_0.png,10,apples,1,4450,5,0,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,1,novel_word_condition,apples,apple_apple_6_0.png,8,apples,2,7121,6,0,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,2,novel_word_condition,cups,cup_glass_2_1.png,9,serns,1,5344,2,1,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,2,novel_word_condition,cups,cup_glass_1_1.png,11,serns,2,7824,1,1,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,3,novel_word_condition,shells,shell_stingray_2_2.png,4,leams,1,8584,2,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,3,novel_word_condition,shells,shell_stingray_1_2.png,1,leams,2,16099,1,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,4,novel_word_condition,shoes,shoe_elf_1_2.png,9,bines,1,4150,1,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,4,novel_word_condition,shoes,shoe_ghillie_1_2.png,10,bines,2,6066,1,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,5,novel_word_condition,spoons,spoon_teaspoon_3_1.png,8,palts,1,4810,3,1,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,5,novel_word_condition,spoons,spoon_teaspoon_2_1.png,9,palts,2,8010,2,1,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,6,novel_word_condition,leaves,leaf_bean_1_2.png,2,gades,1,6829,1,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,6,novel_word_condition,leaves,leaf_bean_3_2.png,3,gades,2,8930,3,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,7,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,11,datches,1,2948,3,1,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,7,novel_word_condition,mushrooms,mushroom_disc_1_2.png,10,datches,2,9730,1,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,8,novel_word_condition,hats,hat_party_3_2.png,10,tinches,1,11580,3,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,8,novel_word_condition,hats,hat_party_2_2.png,11,tinches,2,19098,2,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,9,novel_word_condition,flowers,flower_iris_1_2.png,9,nefts,1,3563,1,2,NA,NA,NA,NA,FALSE,NA,NA
31,exp_2_child,3,12/04/2025,09:26:40,9,novel_word_condition,flowers,flower_round_3_1.png,8,nefts,2,10709,3,1,NA,NA,NA,NA,FALSE,NA,NA
9,exp_2_child,4,11/04/2025,09:09:48,0,novel_word_condition,carrots,carrot_carrot_6_0.png,2,carrots,1,24570,6,0,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,0,novel_word_condition,carrots,carrot_carrot_2_0.png,6,carrots,2,28668,2,0,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,1,novel_word_condition,apples,apple_apple_5_0.png,9,apples,1,4595,5,0,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,1,novel_word_condition,apples,apple_apple_2_0.png,6,apples,2,6581,2,0,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,2,novel_word_condition,cups,cup_glass_1_1.png,7,tinches,1,10579,1,1,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,2,novel_word_condition,cups,cup_glass_3_1.png,8,tinches,2,12148,3,1,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,3,novel_word_condition,spoons,spoon_slotted_1_2.png,9,gades,1,6862,1,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,3,novel_word_condition,spoons,spoon_slotted_3_2.png,6,gades,2,8996,3,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,4,novel_word_condition,shells,shell_urn_3_2.png,10,datches,1,5449,3,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,4,novel_word_condition,shells,shell_urn_2_2.png,1,datches,2,12829,2,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,5,novel_word_condition,mushrooms,mushroom_bell_2_2.png,5,bines,1,6797,2,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,5,novel_word_condition,mushrooms,mushroom_bell_1_2.png,0,bines,2,9581,1,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,6,novel_word_condition,hats,hat_party_1_2.png,9,leams,1,6696,1,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,6,novel_word_condition,hats,hat_party_2_2.png,7,leams,2,8594,2,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,7,novel_word_condition,flowers,flower_trumpet_1_2.png,11,palts,1,3832,1,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,7,novel_word_condition,flowers,flower_trumpet_2_2.png,8,palts,2,6014,2,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,8,novel_word_condition,shoes,shoe_loafer_1_1.png,11,nefts,1,3862,1,1,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,8,novel_word_condition,shoes,shoe_elf_2_2.png,2,nefts,2,7913,2,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,9,novel_word_condition,leaves,leaf_heart_2_2.png,10,serns,1,3531,2,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
9,exp_2_child,4,11/04/2025,09:09:48,9,novel_word_condition,leaves,leaf_heart_1_2.png,5,serns,2,7228,1,2,11/4/2025,6/10/2021,CB,NA,FALSE,NA,52.842589549786396
27,exp_2_child,4,11/18/2025,12:45:32,0,novel_word_condition,apples,apple_apple_6_0.png,4,apples,1,4400,6,0,11/18/2025,06/05/2021,OL,NA,FALSE,NA,53.46697338153138
27,exp_2_child,4,11/18/2025,12:45:32,0,novel_word_condition,apples,apple_apple_3_0.png,5,apples,2,4864,3,0,11/18/2025,06/05/2021,OL,NA,FALSE,NA,53.46697338153138
27,exp_2_child,4,11/18/2025,12:45:32,1,novel_word_condition,carrots,carrot_carrot_2_0.png,10,carrots,1,3693,2,0,11/18/2025,06/05/2021,OL,NA,FALSE,NA,53.46697338153138
